"CustomerId","Name","Pays","Sexe","Age","Nombre de projet"
"15678168","Gibson","Spain","Female","27","2"
"15697020","Hs?eh","France","Male","39","1"
"15610801","Pan","Germany","Male","41","1"
"15745232","Chikelu","France","Female","39","2"
"15722758","Allan","France","Male","40","2"
"15792102","Yefremova","France","Female","42","1"
"15675185","Chuang","Germany","Female","48","2"
"15801247","Fan","Spain","Male","39","2"
"15725660","Dellucci","France","Male","20","1"
"15638963","Garran","France","Female","22","1"
"15800061","Moretti","Spain","Female","45","3"
"15578006","Yao","France","Female","85","2"
"15668504","Lucchesi","France","Male","36","1"
"15687491","Nkemdilim","Germany","Male","45","1"
"15610403","Anderson","France","Male","43","2"
"15741094","Sagese","France","Male","21","2"
"15807909","Rubensohn","France","Male","47","2"
"15666141","Baldwin","Spain","Female","26","2"
"15617134","Iqbal","France","Male","38","2"
"15783029","Monaldo","France","Male","34","2"
"15622833","Mahon","Germany","Female","29","2"
"15746422","Muir","France","Female","38","1"
"15750839","Burns","Spain","Male","29","1"
"15749130","Dyer","Germany","Male","27","1"
"15779862","Lyons","Germany","Female","31","1"
"15767871","H?","Spain","Male","48","2"
"15679651","Gardiner","Spain","Female","37","1"
"15576219","Cameron","France","Male","32","2"
"15699247","Chapman","France","Female","44","2"
"15619087","Taylor","France","Male","53","1"
"15605327","Namatjira","France","Male","35","2"
"15610140","He","France","Female","34","2"
"15791174","Leibius","Spain","Male","67","1"
"15602373","White","France","Male","44","2"
"15762605","Wall","France","Male","58","1"
"15598840","Moretti","France","Male","33","1"
"15744279","Patterson","Spain","Female","58","2"
"15670619","Coppin","France","Female","33","2"
"15599533","Tsao","France","Female","43","2"
"15757837","Kao","Germany","Male","33","2"
"15697574","Stewart","France","Female","40","3"
"15578738","Tuan","France","Male","32","1"
"15762228","Barnes","Spain","Male","35","2"
"15614827","Sun","France","Male","42","1"
"15789815","Fallaci","France","Female","28","2"
"15579781","Buccho","Germany","Male","31","1"
"15587013","Tien","France","Female","31","1"
"15570932","Pirozzi","France","Male","43","2"
"15794661","Liu","Spain","Male","32","2"
"15581654","Long","France","Male","32","2"
"15644296","Scott","France","Female","30","1"
"15614420","Gerasimova","Germany","Female","32","2"
"15609653","Ifeatu","Germany","Female","44","1"
"15594577","De Luca","France","Male","35","2"
"15584114","Ogbonnaya","Germany","Female","43","2"
"15673367","Humffray","Germany","Male","33","1"
"15685576","Degtyaryov","Spain","Female","36","2"
"15774727","Monaldo","Germany","Female","34","2"
"15694288","Cawthorne","Spain","Male","28","2"
"15603319","Graham","France","Male","29","1"
"15759066","Carpenter","France","Female","44","1"
"15814816","Kambinachi","France","Male","40","1"
"15724402","Tyler","France","Female","30","2"
"15571059","Martin","France","Female","54","1"
"15674206","Walker","France","Female","22","2"
"15715160","Khan","France","Male","36","2"
"15730448","Iroawuchi","Germany","Male","25","1"
"15662067","Summers","France","Male","40","1"
"15779581","Bottrill","Spain","Female","43","2"
"15662901","Hu","France","Male","37","2"
"15689751","Jones","France","Female","31","1"
"15667742","Vincent","Spain","Male","41","1"
"15738448","Sanford","Germany","Female","25","2"
"15680243","Brown","France","Male","19","1"
"15745083","Lei","Germany","Male","59","1"
"15708228","Toscani","Germany","Male","30","1"
"15628523","Chien","France","Female","24","2"
"15708196","Uchenna","Spain","Male","60","1"
"15735549","Lori","Germany","Male","35","2"
"15809347","Fanucci","Germany","Male","32","1"
"15660866","Chimaobim","France","Female","29","2"
"15766609","Jowers","France","Female","47","2"
"15654230","Miller","Germany","Male","31","1"
"15794566","Kirsova","France","Female","28","2"
"15800890","T'ien","France","Female","45","2"
"15697424","Ku","Spain","Female","30","1"
"15724536","Chin","Spain","Female","28","2"
"15735878","Law","Germany","Female","47","1"
"15707596","Chung","Germany","Female","74","2"
"15657163","Cockrum","Germany","Male","42","2"
"15622478","Greaves","France","Female","40","3"
"15779529","Grant","France","Male","32","2"
"15636023","O'Donnell","France","Female","40","1"
"15582066","Maclean","France","Male","21","1"
"15666675","Hsieh","France","Female","39","1"
"15732987","Hs?","Spain","Male","43","1"
"15789432","Mazzanti","France","Male","33","2"
"15663161","Chiu","Germany","Female","51","1"
"15694879","Reeves","Spain","Female","23","2"
"15593715","Castiglione","Germany","Male","27","1"
"15575002","Ferguson","France","Male","29","1"
"15622171","Nnamdi","France","Male","30","2"
"15795224","Wu","France","Male","39","1"
"15685346","Chu","Spain","Female","26","1"
"15691808","King","France","Male","43","1"
"15721007","Charlton","Germany","Male","33","1"
"15794253","Marsh","Spain","Female","34","2"
"15694453","Walker","Germany","Male","37","2"
"15813113","Chang","Spain","Female","56","1"
"15614187","Pottinger","Germany","Female","39","2"
"15619407","Buckley","France","Male","39","1"
"15646227","Folliero","France","Female","27","1"
"15660541","Olisanugo","France","Male","34","1"
"15753874","Kent","France","Male","37","1"
"15617877","Jessop","France","Male","44","2"
"15772073","Hodge","France","Male","48","1"
"15701537","Ignatiev","France","Male","60","1"
"15736228","Chambers","France","Female","40","1"
"15780572","Mansom","Spain","Male","30","2"
"15769596","Yen","Germany","Female","24","2"
"15586996","Azikiwe","France","Female","76","2"
"15722061","Allen","Germany","Female","41","2"
"15638003","Komarova","Spain","Male","55","1"
"15775590","Mackay","Germany","Female","48","1"
"15730688","Yu","France","Female","28","2"
"15753102","Curtis","Spain","Male","44","1"
"15810075","Fang","France","Female","39","2"
"15723373","Page","Spain","Female","34","1"
"15795298","Olisaemeka","Germany","Female","35","2"
"15584320","Brennan","France","Female","39","1"
"15724161","Sutton","France","Female","40","4"
"15750056","Hyde","France","Female","29","1"
"15609637","Nkemakolam","France","Male","51","2"
"15794493","Chimaijem","Spain","Male","32","2"
"15569641","Sung","Germany","Female","41","1"
"15815236","Chiganu","Spain","Male","34","2"
"15811177","Beneventi","France","Female","31","1"
"15680587","Esposito","France","Male","23","1"
"15672821","Owen","France","Male","28","2"
"15767681","Smalley","Spain","Male","34","2"
"15600379","Hsiung","Spain","Male","34","1"
"15801336","Ch'ang","Germany","Female","37","1"
"15721592","Barton","France","Female","38","2"
"15581282","Lucchese","France","Female","39","1"
"15746203","Hsia","Germany","Male","62","1"
"15583137","Pope","France","Female","48","2"
"15680752","Horrocks","France","Female","49","1"
"15688172","Tai","Spain","Male","40","2"
"15791373","Chikezie","Germany","Female","35","1"
"15589449","Frye","France","Female","56","3"
"15692819","Toscani","Germany","Male","32","1"
"15727467","Mellor","France","Female","27","2"
"15734312","Kang","Spain","Male","43","2"
"15764604","Sutherland","France","Female","35","3"
"15613014","Hs?","Germany","Male","29","2"
"15759684","Ting","France","Female","27","2"
"15609669","Chuang","France","Female","39","2"
"15685536","Chu","France","Female","34","2"
"15750447","Ozoemena","France","Female","60","1"
"15663249","Howells","Spain","Female","37","1"
"15638646","Lucchese","France","Female","43","1"
"15734161","Nnonso","France","Male","43","2"
"15631070","Gerasimova","Germany","Male","55","1"
"15761950","Woronoff","Germany","Female","45","1"
"15649668","Wilhelm","Germany","Female","36","2"
"15713912","Nebechukwu","Spain","Female","45","1"
"15586757","Anenechukwu","France","Female","32","1"
"15596522","Meredith","France","Female","42","2"
"15625395","Chinomso","France","Female","28","1"
"15760570","Stephenson","France","Male","32","2"
"15566689","Chimaoke","Spain","Male","66","2"
"15725794","Winters","France","Female","49","1"
"15673539","Napolitani","France","Female","26","1"
"15705298","L?","Germany","Male","29","1"
"15675791","Williams","France","Male","36","2"
"15747043","Giles","Spain","Male","36","2"
"15736397","Wang","France","Male","23","1"
"15678201","Robertson","France","Female","46","1"
"15720745","Murray","Spain","Male","24","1"
"15637593","Greco","France","Male","20","2"
"15598070","Marchesi","France","Female","33","1"
"15787550","Chao","France","Male","69","2"
"15603942","Hawthorn","Germany","Male","50","3"
"15733973","Bibi","France","Female","42","1"
"15596761","Hawdon","Germany","Male","60","1"
"15652400","Moss","Spain","Male","56","1"
"15717893","Briggs","Germany","Male","36","1"
"15622585","McIntyre","France","Male","26","1"
"15733964","Russo","Spain","Female","53","1"
"15753861","Ballard","Germany","Female","27","2"
"15747097","Hs?","France","Male","35","1"
"15594762","Pisani","Spain","Male","46","1"
"15667417","Tao","France","Male","33","1"
"15684861","Thomson","France","Female","32","2"
"15742204","Hsu","Germany","Male","31","1"
"15623502","Morrison","Spain","Female","56","1"
"15774872","Joslin","France","Male","36","2"
"15611191","Scott","Germany","Female","37","2"
"15674331","Bidwill","Germany","Male","30","2"
"15619465","Cameron","Spain","Female","24","2"
"15575247","Cartwright","France","Male","30","2"
"15695679","Yao","Spain","Male","39","1"
"15713463","Tate","Germany","Female","41","1"
"15785170","Neal","Germany","Female","32","1"
"15796351","Yao","Germany","Male","35","2"
"15639576","Burns","France","Male","26","1"
"15693264","Onyinyechukwuka","France","Female","29","2"
"15589715","Fulks","France","Female","66","1"
"15769902","Christie","France","Female","33","2"
"15587177","Lloyd","France","Male","36","1"
"15814553","Ball","France","Female","34","2"
"15601550","Genovesi","Spain","Male","36","1"
"15664907","Alexander","France","Male","47","1"
"15612465","Siciliano","Spain","Male","34","2"
"15810800","Ositadimma","Spain","Female","32","1"
"15665760","Kazantsev","Spain","Male","38","2"
"15588080","Giles","France","Male","54","1"
"15776844","Hao","Spain","Female","19","2"
"15717560","Martin","France","Male","50","1"
"15629739","Hartley","Germany","Female","31","1"
"15729908","Allan","France","Female","36","1"
"15716781","Dolgorukova","France","Male","24","1"
"15646936","Nnamdi","Germany","Female","32","2"
"15768151","Romano","Germany","Female","45","1"
"15579212","Chuang","France","Male","57","1"
"15721835","Owen","Spain","Male","25","1"
"15800515","Singh","France","Male","35","1"
"15591279","Nwagugheuzo","France","Male","37","1"
"15587419","Shipton","France","Male","58","2"
"15750335","Paterson","Germany","Male","43","3"
"15699619","Rivas","France","Male","31","1"
"15606472","Lung","France","Female","38","1"
"15778368","Allan","Germany","Male","50","1"
"15671387","Fetherstonhaugh","France","Female","29","2"
"15573926","Lung","Spain","Male","38","2"
"15709183","Davidson","France","Female","58","1"
"15577514","Mai","Germany","Female","36","1"
"15778830","Dellucci","France","Male","31","2"
"15768072","Mitchell","Spain","Female","33","1"
"15768293","Sun","France","Male","51","2"
"15654456","Napolitano","Germany","Male","48","1"
"15807525","Bailey","France","Male","43","2"
"15574372","Hoolan","France","Male","35","2"
"15671249","Kent","France","Female","33","2"
"15779744","Chou","Spain","Male","30","1"
"15624755","Pepper","Germany","Female","40","1"
"15611430","Abramowitz","France","Male","54","1"
"15774744","Lord","Germany","Male","33","2"
"15629885","Wilson","France","Female","33","1"
"15708791","Abazu","Spain","Male","32","1"
"15793890","Harriman","France","Female","59","1"
"15646091","Frankland","Spain","Female","43","2"
"15596984","Pinto","France","Female","31","1"
"15800215","Kwemtochukwu","France","Male","25","2"
"15577806","Chiu","Germany","Female","54","1"
"15749381","Yu","France","Female","41","1"
"15683758","Onyekachukwu","France","Male","44","1"
"15670615","Castiglione","Spain","Male","37","2"
"15715622","To Rot","France","Female","57","1"
"15707634","Anenechukwu","France","Female","32","2"
"15806901","Henderson","France","Female","39","1"
"15775335","Ellis","Germany","Female","48","2"
"15724150","Nkemdirim","France","Male","48","1"
"15627220","Kang","Germany","Female","43","1"
"15672330","Lear","France","Female","31","2"
"15668521","Jamieson","France","Male","37","2"
"15807837","Mazzanti","France","Female","30","1"
"15592570","Marino","Spain","Female","23","2"
"15748589","Winter","France","Female","30","2"
"15635893","T'ien","France","Female","28","2"
"15757632","Hughes-Jones","France","Female","41","2"
"15691863","Cody","France","Female","39","2"
"15706071","Hunt","Germany","Male","39","1"
"15654296","Estrada","Spain","Female","19","1"
"15755018","Dickinson","Germany","Female","26","2"
"15594041","Fanucci","Spain","Female","41","1"
"15670587","Yang","Germany","Male","25","2"
"15724527","Forbes","France","Male","34","2"
"15801904","Heard","Germany","Male","28","2"
"15658195","Efremova","France","Male","34","1"
"15630113","Morphett","Spain","Male","35","1"
"15784320","Lenhardt","France","Female","44","1"
"15676513","Burns","Germany","Male","35","1"
"15574072","Ch'ien","France","Female","62","1"
"15633854","Sun","France","Female","40","2"
"15618566","Jamieson","France","Female","38","2"
"15733014","Nolan","France","Female","62","2"
"15753343","Barry","France","Female","28","1"
"15746076","Saunders","Spain","Male","50","2"
"15608226","McMorran","Spain","Male","72","1"
"15605684","Phelan","France","Female","31","1"
"15638988","Fu","France","Male","54","2"
"15628767","Hotchin","Spain","Female","63","2"
"15737977","Aksyonov","France","Female","25","2"
"15758116","Rossi","France","Male","53","1"
"15575119","Hughes","France","Male","71","2"
"15625126","Duncan","France","Female","40","2"
"15567114","McGarry","France","Male","35","1"
"15672242","Aksenov","France","Male","24","1"
"15681327","Akhtar","France","Male","30","2"
"15802585","Pisani","France","Female","41","1"
"15740630","Pisano","Spain","Female","31","2"
"15815420","McDaniels","Spain","Male","47","1"
"15711468","Tennant","France","Female","32","2"
"15799626","Donaghy","Germany","Male","50","1"
"15659325","Todd","Spain","Male","40","2"
"15651352","Tobenna","France","Female","38","1"
"15684925","Vicars","France","Female","43","2"
"15657439","Chao","France","Male","18","2"
"15574122","Tien","France","Male","34","1"
"15720508","Hsing","France","Male","31","1"
"15599078","Yang","Germany","Female","41","1"
"15702300","Walker","France","Male","27","2"
"15660735","T'ang","Spain","Female","31","2"
